old_commit	old_tree	new_commit	author_date	subject
f33f0d3c741e5c6e1d27d5db72027e3c51ab0598	8e2ca9fb484d28e85904173890fef3ceda673844	384bb98d7c271377f6b16ae1cfc5ffc293bd75fd	2026-08-04T20:01:45-07:00	Ship the laptop art in the desktop item sheet
39aa4ebe063ceb3c88b0694e0ed66b8d533ae30d	6fc0f994d05cd28bb2206db7a2fd06203c43995d	8b5af2d67dab8612bbcc5ad3a563c028ae21734e	2026-08-04T20:04:03-07:00	Give the house its system half, and the laptop a screen
eadcb952d24ac3a4012f223d5fa0a95534d46b34	dae6d09a65d567646c58890ced5661c3f04272a8	9e1c4c4de8487e65074c0088b5a7a86064a5fc79	2026-08-04T14:15:55-07:00	README: embed the series episode (media release)
a8cb48665ea05a4da56154fb85e7e7436fa51250	908accc601571799ab0688549db9ca50613443ce	82efdf54a1039b519749314f5f320208a65875b9	2026-08-04T20:27:45-07:00	Merge the media-release README into the parity work
d6fa31ea522d559cefcfd67e352af48775993b8a	94382a20752fab1ab8647e3c387740406539e287	713b318b3c18eda6ad746ee8fcfee8e065f31977	2026-08-04T22:54:29-07:00	Give the laptop a lid: sessions it remembers, closes, and shows
0a44977232c4ccdbee88eb610c1c8143ccec9597	d6c7343b73ce4df237f62c58270c91aae83c7ab0	30ceba73cc34ef30562ce5bb603d5d8a3286507e	2026-08-04T23:25:33-07:00	Ship the laptop lid art and its provenance
ed8cdb2a3e00db5bcd831769237530cb0fd854f0	a9ee6f696997df54503948bb1487f035c4bd159e	d34722545689a52b4cc0697008950ba4674c4f88	2026-08-05T00:56:07-07:00	Follow legend-of-kilix to its newest committed source
5f6623ebeeb3d66caa52d00a4c911ce7d3c56efe	b927809dd4f8c55125159781a26e704da6a10c74	64236b46619074eafadd063a341c5fd66a555826	2026-08-05T00:56:07-07:00	Put the fuse box in the yard the documentation already describes
0fd819297d7c74b15832a2399822a4b8f70d507f	54c5737e01cd1adff17fe1e67172273c488be33d	cc288042579ab7a1864cd59d54b00f148d891921	2026-08-09T15:52:53-07:00	Paint the region maps with kilix-mask
08a3a3628b19630583c2f38ce3da84677b117e07	637df2d8fae07a23984e451610a64aff04cfe6a9	10113fb0ed680f332fc11144149f47a126698eb4	2026-08-09T16:12:09-07:00	Retire the walk editor
f5eaac08b174c48f79929d832db80a8f430aa0f3	16a80ca541e7d6e4a86a478a1cac3a2113a11311	e39a04e2ea494a9720b7378598a8c2993e48aab9	2026-08-10T06:00:55-07:00	deps: advance reviewed desktop stack
7381cf6bf194933ed1abc66e842bf71c29e80bae	ef13e200e85ef7ce5cbea25dfec796bd6da6e091	d21c06e8b35707b4e9c2fb8b9cd128ebc0d43c20	2026-08-07T05:08:52-07:00	Doors you can actually walk into, not just stand on
c3275afdf31bfbc932c9d8511efcea79e473835e	e0d59d0da66f050a1bee019539de986a54ddd911	a949f494b4ac957b06d977662cef2a15233227f5	2026-08-07T05:11:04-07:00	Make the living room's TV cabinet solid
d24de21638e43c7821cf5536c0ca93ad404edffb	a1f9d37913a2b94f47b4ec625210708e4d2eb11e	7def37d706999895bd5d431dc023100e3a9137ba	2026-08-10T10:26:59-07:00	Merge remote-tracking branch 'origin/main'
6b9e646a47b410bb41113b0c8c44a263945666c3	eacefd67256196cf8f522c60349b71901a152edd	665da4f43dfc015e23c2da3b4ef9326b55ea3f6e	2026-08-10T10:29:21-07:00	deps: refresh land source parity
d12503a11fe24048eb4190780ccf013ab0b11faa	59a74eeabe174dece4d93a95cbcfd86890af3225	9e94663322d82de20ea3641df81fbfd7d5dba530	2026-08-10T12:08:47-07:00	Align room fixtures with their artwork
d38d46dfef2d0e719fbb2817fa199520d3df229a	1b8e5fb70712a5577cb103f31eb9299189e0c2a3	33d15ddd9e869a611c9698dffca232791acf7eb7	2026-08-10T12:42:54-07:00	Widen the bedroom floor, keeping the bed solid
81bc8c8d503c2598114bdfce958c21e6027f5979	8859abcf6de539a0c90e2bf046d7852b8a219867	97c0052b91d4c720655b0a765d5927b0e3947e61	2026-08-10T15:21:29-07:00	Move room transitions to the walkable edges
bdf1a9902a805ac925ce719c39cb836ff832ea92	140c46e12d21ca9c96fea44de62642ebad574e37	5f8172bab77bcdd8ef2168f05a547d6c2c8fec72	2026-08-10T15:57:52-07:00	Expose PDF Conversion in Programs
78f601542432e814c0e4af1ae06850737442106c	5fa97f1c732e2bdf53f37572719372a8f685db5d	77be8e7289dec4e4cab6f19ad0ae8971d96e05f2	2026-08-10T17:41:58-07:00	Expose shared applications in Land
bb15594edd121045927cb99395207d09a86a8ad3	a9ce3c6c121a2e8e102c300ffefce96bcf8acc43	044f744eba1abcfd541fb40b409c8ffc9f2fa7dc	2026-08-11T00:58:46-07:00	world: land arrivals in the lane that reaches their door
648ddb6c481739e24e78812bdfcafd6df92b9276	d4e48786bf40897b116e7f63de102b41ac97caa4	a68f02a7f575e222e0afbaf0e04346cf52ac37c4	2026-08-11T00:58:57-07:00	render: draw room plates at full resolution
fb441ab7a4de2e04f32be33d96d98fc88cb8723f	292ccefbf5b3750c8ee8d96310407a1d3bd54317	ca06c114e423f3a6152b782538ba1cd1c089cdb1	2026-08-18T11:30:39Z	Include IceWM in the provider comparison
77cc645897c8cfbaf90e0ffa30f78a03a8c66ec3	f2644cd5cac93eb2f5c98de31a3c6c20e95e123e	6c90d1a15d2d4ca19238555c628d6e8a069582b0	2026-08-18T02:10:33Z	test: add strict release check
631b0d7f6da1cc1b8ff8656fffd8f2a9195df39d	acb46399636aea4a0844d77bfa837059dae678c3	411fe078dd4bacc593d143f298f00d03cfd6fb0d	2026-08-18T02:15:52Z	test: serialize release gate
e37d5614ca50e1f15d8f82b02173d70b4fa8e851	91f366277cad93daad07be53b28425411b9c9932	8c1bc2436c23ee8e43ca82975881dc17961a5b80	2026-08-25T03:32:55Z	Add desktop provider protocol v1 adapter
c0594aeb955352b904f006fed4c9774e496a2d38	394ccac938a1738b30be56f742d0fabd0f3ea610	298687c5e712e3636879a9e61f5fd31badda28ef	2026-08-25T18:15:20Z	Use the shared desktop persistence store
